000000.000|   11352.0000kb|  11352.0000kb added| ALWAYS| Logging started at 2014-01-12T01:02:53.138
001954.802| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.803| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.803| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.817| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.818| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.819| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.819| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.832| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.832| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.834| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.834| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.849| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.849| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.850| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.850| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.865| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.865| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.867| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.867| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.885| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.885| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.886| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.886| 1397232.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.905| 1397236.0968kb|      4.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.905| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.906| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.906| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.971| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.971| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.973| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.974| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.986| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.986| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.988| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001954.988| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.000| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.002| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.002| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.014| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.016| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.027| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.030| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.042| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.043| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.067| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.068| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.083| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.084| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.094| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.095| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.105| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.106| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.120| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.121| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.131| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.132| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.143| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.144| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.154| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.155| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.165| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.166| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.176| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.177| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.189| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.190| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.203| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.204| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.215| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.217| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.235| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.236| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.249| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.250| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.323| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.326| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.348| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.349| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.360| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.362| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001955.373| 1397236.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001966.319| 1390104.0064kb|  -7132.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0000003b
001985.268| 1390376.0936kb|    272.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0000003b
002002.581| 1388332.0032kb|  -2044.0000kb added|   WARN| A HUD event is being identified in a deprecated way: scn1_btn_3
002016.882| 1378996.0968kb|  -9336.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00000000
002016.949| 1378996.0968kb|      0.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZyraThornPlantMissileOnSpawn02) (Display: ) (-1) [..\..\..\..\..\..\..\Game\LoL\Spell\SpellDataInst.cpp(201)] 
002018.369| 1379184.0000kb|    188.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
002018.614| 1379184.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002019.051| 1379316.0968kb|    132.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002019.051| 1379316.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002019.289| 1379448.0064kb|    132.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002019.545| 1382864.0000kb|   3416.0000kb added|   WARN|  >>> TalentHashMap::HashToName - Match not found for hash 0bcfe673
002019.545| 1382864.0000kb|      0.0000kb added|   WARN|  >>> TalentHashMap::HashToName - Match not found for hash 0ebc3c33
002019.545| 1382864.0000kb|      0.0000kb added|   WARN|  >>> TalentHashMap::HashToName - Match not found for hash 0adc29d2
002019.545| 1382864.0000kb|      0.0000kb added|   WARN|  >>> TalentHashMap::HashToName - Match not found for hash 07a79e91
002019.545| 1382864.0000kb|      0.0000kb added|   WARN|  >>> TalentHashMap::HashToName - Match not found for hash 0dd8bfb4
002019.545| 1382864.0000kb|      0.0000kb added| ALWAYS| The Killer was: Lord Androo
002019.545| 1382864.0000kb|      0.0000kb added| ALWAYS| HEALS
002019.545| 1382864.0000kb|      0.0000kb added| ALWAYS|   LucianStoleMyTv applied amount 0 with abilities [RespawnClassic|amount:0|priority:0][MonsterBuffs|amount:0|priority:0][game_item_displayname_3174|amount:0|priority:0][PositiveChampionDelta|amount:0|priority:0][ZyraHiddenSunlight|amount:0|priority:0][ZyraGraspingRoots|amount:0|priority:0][game_item_displayname_3151|amount:0|priority:0]
002019.545| 1382864.0000kb|      0.0000kb added| ALWAYS| DAMAGE
002019.546| 1382864.0000kb|      0.0000kb added| ALWAYS|   Lord Androo applied amount 1282.55 with abilities [InfernalGuardian|amount:634.46|priority:634][Incinerate|amount:535.748|priority:535][MoltenShield|amount:112.337|priority:112]
002019.546| 1382864.0000kb|      0.0000kb added| ALWAYS|   Sh1to applied amount 744.498 with abilities [LucianQ|amount:321.58|priority:321][_BasicAttack|amount:422.918|priority:225][MasteryExposeWeakness|amount:0|priority:0][SpellShieldMarker|amount:0|priority:0]
002019.546| 1382864.0000kb|      0.0000kb added| ALWAYS|   Unconsious applied amount 340.061 with abilities [LeonaShieldOfDaybreak|amount:151.555|priority:190][_BasicAttack|amount:122.013|priority:122][leonasunlight|amount:66.4929|priority:66]
002020.203| 1388472.0064kb|   5608.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002020.203| 1388472.0064kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002020.203| 1388472.0064kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002020.203| 1388472.0064kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00d76ce2
002024.600| 1386808.0064kb|  -1664.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
002025.217| 1394984.0936kb|   8176.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0f600db9
002027.103| 1396080.0000kb|   1096.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0987f939
002027.103| 1396080.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0987f939
002027.103| 1396080.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0987f939
002027.103| 1396080.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0987f939
002030.507| 1385120.0000kb| -10960.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 06ec3f52
002031.104| 1362592.0000kb| -22528.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00000000
002031.774| 1362600.0936kb|      8.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
002038.098| 1393940.0968kb|  31340.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
002040.964| 1387784.0936kb|  -6156.0000kb added|   WARN| [Le Addi] warning: PKT_CastSpell received for dead Unit. Spell: CaitlynBasicAttack
002047.832| 1390932.0968kb|   3148.0000kb added| ALWAYS| Performing WSAStartup
002048.258| 1390932.0968kb|      0.0000kb added| ALWAYS| Performing WSACleanup
002073.648| 1395208.0936kb|   4276.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.648| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.648| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.648| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.648| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.648| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.664| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.664| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.664| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.665| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.665| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.665| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.679| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.679| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.679| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.680| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.680| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.680| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.697| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.697| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.697| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.698| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.698| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.698| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.748| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.748| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.748| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.749| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.749| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.749| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.761| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.761| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.762| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.762| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.762| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.773| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.773| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.774| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.774| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.784| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.784| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.785| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.785| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.795| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.795| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.796| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.797| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.806| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.806| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.807| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.807| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.818| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.818| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.819| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.819| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.832| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.832| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.833| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.834| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.845| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.845| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.846| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.846| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.861| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.862| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.863| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.863| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.881| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.881| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.882| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.882| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.897| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.897| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.898| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.898| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.911| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.911| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.913| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.913| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.928| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.928| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.929| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.929| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.947| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.947| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.948| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.948| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.961| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.961| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.962| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.962| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.981| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.981| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.982| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.982| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.997| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.997| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.998| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002073.998| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.014| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.014| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.015| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.015| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.030| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.030| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.032| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.032| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.047| 1392136.0936kb|  -3072.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.047| 1392136.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.048| 1392136.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.048| 1392136.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.064| 1395208.0936kb|   3072.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.064| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.065| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.065| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.081| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.081| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.082| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.082| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.097| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.097| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.098| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.098| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.114| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.114| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.115| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.115| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.127| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.128| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.129| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.129| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.148| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.148| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.149| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.149| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.161| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.161| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.162| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.162| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
002074.181| 1395208.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
