000003.696|   97936.0000kb|     16.0000kb added| ALWAYS| {"messageType":"riot__game_client__connection_info","message_body":"Hard Connect"}
000003.696|   97952.0000kb|     16.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000002ba90b76, PlatformID: EUN1
000003.696|   97952.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.696|   97952.0000kb|      0.0000kb added| ALWAYS| Received client ID
000003.697|   97820.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000003.697|   97824.0000kb|      4.0000kb added| ALWAYS| Input started
000003.699|   97864.0000kb|     40.0000kb added|   WARN| Duplicate key/value pair ([evtToggleQC, [z]] in DATA/CFG/defaults/Input.ini
000003.722|   97760.0000kb|   -104.0000kb added| ALWAYS| Query Status Req started
000003.802|   97760.0000kb|      0.0000kb added| ALWAYS| Query Status Req ended
000003.802|   97760.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000004.002|   97768.0000kb|      8.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 3.15.0.255 [PUBLIC]
000004.003|   97796.0000kb|     28.0000kb added| ALWAYS| netUID: 9 defaultname
000004.003|   97796.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000004.019|   97804.0000kb|      8.0000kb added| ALWAYS| PlayGame Started
000004.021|   97932.0000kb|    128.0000kb added| ALWAYS| Performing WSAStartup
000004.450|  104536.0000kb|   6604.0000kb added| ALWAYS| Performing WSACleanup
000004.776|  130604.0000kb|  26068.0000kb added| ALWAYS| PlayGame Entered
000004.776|  130608.0000kb|      4.0000kb added| ALWAYS| CurRenderPipeline
000004.781|  130728.0000kb|    120.0000kb added| ALWAYS| CreateParticleSystemManager
000005.144|  131588.0000kb|    860.0000kb added| ALWAYS| CreateAudioManager: Create audio manager FMOD.
000006.852|  141392.0000kb|   9804.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_GB
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev" because it's not in the manifest.
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev; msg = No such file or directory;
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| MyFMODFileOpenCallback: Failed to open Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| Manager::LoadEventFile(); attempting to load en_GB/LoL_Audio_en_GB.fev.  FMOD 23, File not found. 
000006.852|  141392.0000kb|      0.0000kb added|   WARN| AudioManager::LoadEventFile: Failed to load event file: en_GB/LoL_Audio_en_GB.fev
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data\Sounds\FMOD\LoL_Audio_en_GB.fev" because it's not in the manifest.
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data\Sounds\FMOD\LoL_Audio_en_GB.fev; msg = No such file or directory;
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| MyFMODFileOpenCallback: Failed to open Data\Sounds\FMOD\LoL_Audio_en_GB.fev
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| Manager::LoadEventFile(); attempting to load LoL_Audio_en_GB.fev.  FMOD 23, File not found. 
000006.852|  141392.0000kb|      0.0000kb added|   WARN| AudioManager::LoadEventFile: Failed to load event file: LoL_Audio_en_GB.fev
000006.852|  141392.0000kb|      0.0000kb added|  ERROR| FMOD: Failed to load localized audio [LoL_Audio_en_GB.fev] from either locale-specific directory (en_GB/LoL_Audio_en_GB.fev) or general audio directory.
000006.852|  141392.0000kb|      0.0000kb added|   WARN| Audio::Load(): Failed to load desired language locale: LoL_Audio_en_GB.fev
000007.761|  145332.0000kb|   3940.0000kb added| ALWAYS| Audio::Load(): Successfully loaded default fail-safe language locale: LoL_Audio_en_US.fev
000008.397|  265128.0000kb| 119796.0000kb added|   WARN| r3dTexture EX:  - not found. Dummy texture created.
000010.711|  366896.0000kb| 101768.0000kb added| ALWAYS| GameWorld.Update()
000010.712|  366896.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000011.183|  362632.0000kb|  -4264.0000kb added| ALWAYS| End Game Object Update
000011.316|  366584.0000kb|   3952.0000kb added| ALWAYS| PreloadGlobalEffects()
000011.316|  366584.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000011.741|  408664.0000kb|  42080.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000011.741|  408664.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000011.823|  412024.0000kb|   3360.0000kb added| ALWAYS| Preload Announcements
000012.027|  427824.0000kb|  15800.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000012.030|  427856.0000kb|     32.0000kb added| ALWAYS| FogOfWar::Init()
000012.036|  428116.0000kb|    260.0000kb added| ALWAYS| Gamma::CreateIAPI()
000012.039|  428148.0000kb|     32.0000kb added| ALWAYS| SimulationClock->Init()
000012.257|  466420.0000kb|  38272.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data/Menu_SC4/-nolink.dds" because it's not in the manifest.
